INCIDENT_TYPE|SCHOOL_ID|School|INCIDENT_COUNT|Enrollment|Incident_rate|TotalIncidentRate
Assaults|101|John Bartram High School|71|2404.0|0.7383527454242929|1.528702163061564
Assaults|102|West Philadelphia High School|40|1932.0|0.5175983436853002|1.125776397515528
Assaults|103|High School of the Future|52|1904.0|0.6827731092436975|1.4136904761904763
Assaults|105|Paul Robeson High School for Human Services|1|891.0|0.028058361391694726|0.14029180695847365
Assaults|110|William L. Sayre High School|70|1968.0|0.8892276422764228|1.4524051490514904
Assaults|113|William T. Tilden School|65|1452.0|1.1191460055096418|1.7791551882460972
Assaults|119|Motivation High School|16|1548.0|0.25839793281653745|0.45757967269595173
Assaults|120|John Barry School|56|2776.0|0.5043227665706052|0.7504803073967339
Assaults|123|William C. Bryant School|27|1612.0|0.41873449131513646|0.7030603804797354
Assaults|125|Joseph W. Catharine School|1|1701.0|0.014697236919459141|0.09185773074661963
Assaults|126|Benjamin B. Comegys School|26|2064.0|0.31492248062015504|0.5612080103359173
Assaults|128|Sadie Alexander School|0|1707.0|0.0|0.0
Assaults|129|Andrew Hamilton School|33|2348.0|0.3513628620102215|0.5110732538330494
Assaults|130|Avery D. Harrington School|30|1972.0|0.3803245436105477|0.5620351588911427
Assaults|134|Henry C. Lea School|18|2104.0|0.21387832699619772|0.5584600760456274
Assaults|135|William C. Longstreth School|17|1992.0|0.21335341365461846|0.3137550200803213
Assaults|136|Morton McMichael School|13|1600.0|0.203125|0.3541666666666667
Assaults|137|S. Weir Mitchell School|53|2244.0|0.5904634581105169|1.036096256684492
Assaults|138|Thomas G. Morton School|13|2532.0|0.1283570300157978|0.2665876777251185
Assaults|139|Samuel Powel School|0|852.0|0.0|0.029342723004694836
Assaults|140|John M. Patterson School|0|1929.0|0.0|0.09072058061171592
Assaults|141|James Rhoads School|39|2252.0|0.43294849023090587|0.6660746003552398
Assaults|142|Martha Washington School|12|1620.0|0.18518518518518517|0.4012345679012346
Assaults|144|Penrose School|27|2360.0|0.2860169491525424|0.4555084745762712
Assaults|146|Add B. Anderson School|19|1880.0|0.2526595744680851|0.4166666666666667
Assaults|147|Alain Locke School|24|1788.0|0.33557046979865773|0.5686055182699479
Assaults|149|Rudolph Blankenburg School|40|1952.0|0.5122950819672131|0.8410177595628416
Assaults|158|Middle Years Alternative School|10|1020.0|0.24509803921568626|0.5228758169934641
Assaults|200|South Philadelphia High School|41|2444.0|0.41939443535188214|0.8899345335515548
Assaults|201|Benjamin Franklin High School|85|2188.0|0.9712065813528337|1.8395795246800732
Assaults|202|High School for Creative and Performing Arts School|6|2772.0|0.05411255411255411|0.2074314574314574
Assaults|214|Julia R. Masterman School|0|3573.0|0.0|0.22739994402462918
Assaults|216|Furness High School|27|2768.0|0.2438583815028902|0.460621387283237
Assaults|219|D. Newlin Fell School|4|2304.0|0.043402777777777776|0.19169560185185186
Assaults|221|Bache-Martin School|23|1916.0|0.3001043841336117|0.48277661795407095
Assaults|224|F. Amedee Bregy School|22|1388.0|0.3962536023054755|0.516330451488953
Assaults|226|George W. Childs School|14|2216.0|0.157942238267148|0.34220818291215405
Assaults|229|Franklin Learning Center|13|3484.0|0.09328358208955224|0.2463643321852277
Assaults|232|Stephen Girard School|18|2420.0|0.1859504132231405|0.26859504132231404
Assaults|234|General George A. McCall School|0|2148.0|0.0|0.023277467411545624
Assaults|237|Delaplaine McDaniel School|39|2412.0|0.40422885572139305|0.6115257048092869
Assaults|238|William M. Meredith School|1|1842.0|0.013572204125950055|0.04071661237785017
Assaults|239|Robert Morris School|27|1180.0|0.5720338983050848|0.9039548022598871
Assaults|241|Girard Academic Music Program|6|2288.0|0.06555944055944056|0.34965034965034963
Assaults|245|Edwin M. Stanton School|11|1044.0|0.26340996168582376|0.6305874840357598
Assaults|247|Albert M. Greenfield School|4|2488.0|0.04019292604501608|0.08038585209003216
Assaults|248|Chester A. Arthur School|6|753.0|0.199203187250996|0.5312084993359893
Assaults|249|Laura W. Waring School|3|1284.0|0.05841121495327103|0.18821391484942887
Assaults|251|Andrew Jackson School|3|1698.0|0.044169611307420496|0.10674322732626619
Assaults|252|Abram S. Jenks School|0|924.0|0.0|0.0
Assaults|254|Francis S. Key School|1|1401.0|0.017844396859386154|0.07137758743754462
Assaults|258|Eliza B. Kirkbride School|2|1662.0|0.030084235860409144|0.06392900120336943
Assaults|259|George W. Nebinger School|7|1460.0|0.11986301369863013|0.23401826484018262
Assaults|262|Academy at Palumbo|7|3612.0|0.04844961240310078|0.1522702104097453
Assaults|263|George W. Sharswood School|11|2292.0|0.1199825479930192|0.21087841768470042
Assaults|264|Southwark School|34|2964.0|0.286774628879892|0.5904183535762483
Assaults|265|Science Leadership Academy|3|1476.0|0.0508130081300813|0.2625338753387534
Assaults|267|Constitution High School|4|1488.0|0.06720430107526881|0.3584229390681004
Assaults|268|The Science Leadership Academy at Beeber|0|952.0|0.0|0.0350140056022409
Assaults|269|John H. Taggart School|3|1347.0|0.0556792873051225|0.09279881217520415
Assaults|272|Vare-Washington School|9|1089.0|0.2066115702479339|0.5165289256198348
Assaults|402|Overbrook High School|94|2292.0|1.0253054101221641|1.7488365328679465
Assaults|403|High School of Engineering and Science|6|3604.0|0.041620421753607105|0.24972253052164264
Assaults|406|Murrell Dobbins Career and Technical High School|41|2440.0|0.42008196721311475|0.9050546448087432
Assaults|414|Strawberry Mansion High School|32|1248.0|0.6410256410256411|1.542467948717949
Assaults|422|James G. Blaine School|23|1856.0|0.3098060344827586|0.525323275862069
Assaults|424|Lewis C. Cassidy Academics Plus School|15|1908.0|0.19654088050314467|0.3712438853948288
Assaults|427|William Dick School|7|2216.0|0.078971119133574|0.1767448856799037
Assaults|428|Samuel Gompers School|4|1392.0|0.07183908045977011|0.35320881226053635
Assaults|430|Edward Heston School|24|2116.0|0.2835538752362949|0.779773156899811
Assaults|432|Robert E. Lamberton School|34|2112.0|0.4024621212121212|0.5879103535353536
Assaults|435|E. Washington Rhodes School|41|2320.0|0.4418103448275862|0.7112068965517242
Assaults|436|Kenderton Elementary School|10|475.0|0.5263157894736842|0.7894736842105263
Assaults|437|Overbrook School|3|952.0|0.07878151260504201|0.13130252100840337
Assaults|438|Thomas M. Peirce School|5|1900.0|0.06578947368421052|0.08333333333333333
Assaults|444|Dr. Ethel Allen School|32|2080.0|0.38461538461538464|0.7411858974358975
Assaults|446|Tanner G. Duckrey School|20|2540.0|0.1968503937007874|0.45931758530183725
Assaults|447|Richard R. Wright School|18|1420.0|0.31690140845070425|0.6161971830985915
Assaults|448|Overbrook Educational Center|3|1072.0|0.06996268656716417|0.13215174129353233
Assaults|453|Edward Gideon School|7|858.0|0.20396270396270397|0.34236596736596736
Assaults|456|William D. Kelley School|11|1596.0|0.17230576441102757|0.3080618212197159
Assaults|457|General George G. Meade School|14|1536.0|0.22786458333333334|0.341796875
Assaults|502|Thomas A. Edison High School|150|4212.0|0.8903133903133903|1.4482431149097816
Assaults|505|Philadelphia Military Academy|13|988.0|0.32894736842105265|0.6494601889338731
Assaults|506|Jules E. Mastbaum Area Vocational Technical High School|26|3020.0|0.2152317880794702|0.4470198675496688
Assaults|507|Parkway Northwest High School|9|984.0|0.22865853658536586|0.7791327913279132
Assaults|508|Parkway Center City High School|3|2232.0|0.033602150537634407|0.16801075268817203
Assaults|509|Parkway West High School|9|1032.0|0.2180232558139535|0.25032299741602065
Assaults|515|William W. Bodine High School|9|2052.0|0.10964912280701754|0.21929824561403508
Assaults|516|Penn Treaty High School|180|2248.0|2.001779359430605|3.3140569395017785
Assaults|517|Julia de Burgos School|25|3460.0|0.18063583815028902|0.3227360308285164
Assaults|520|Alexander Adaire School|8|1029.0|0.19436345966958213|0.2793974732750243
Assaults|521|Henry A. Brown School|16|2096.0|0.19083969465648856|0.22264631043257
Assaults|523|Russell H. Conwell School|20|1652.0|0.3026634382566586|0.5700161420500404
Assaults|525|Paul L. Dunbar School|12|1208.0|0.24834437086092714|0.5242825607064018
Assaults|526|Lewis Elkin School|9|3464.0|0.06495381062355658|0.24056966897613546
Assaults|530|Horatio B. Hackett School|0|1086.0|0.0|0.09783609576427256
Assaults|532|John F. Hartranft School|16|2080.0|0.19230769230769232|0.4326923076923077
Assaults|533|William H. Hunter School|7|2108.0|0.08301707779886149|0.20161290322580644
Assaults|534|James R. Ludlow School|16|1248.0|0.32051282051282054|0.5542200854700855
Assaults|535|William McKinley School|11|1840.0|0.14945652173913043|0.3306159420289855
Assaults|537|John Moffet School|3|1380.0|0.05434782608695652|0.20531400966183574
Assaults|539|Potter-Thomas School|10|2288.0|0.10926573426573427|0.2148892773892774
Assaults|540|Richmond School|6|2692.0|0.05572065378900446|0.16097077761267956
Assaults|541|Isaac A. Sheppard School|0|561.0|0.0|0.07798573975044563
Assaults|542|John Welsh School|23|1212.0|0.4744224422442244|0.8508663366336634
Assaults|543|Alternative Middle Years at James Martin |11|1676.0|0.16408114558472553|0.34307875894988066
Assaults|544|Frances E. Willard School|8|2214.0|0.09033423667570009|0.17502258355916891
Assaults|547|William Cramp School|11|1545.0|0.1779935275080906|0.39239482200647247
Assaults|548|General Philip Kearny School|4|1604.0|0.06234413965087282|0.1142975893599335
Assaults|549|Cayuga School|10|1864.0|0.13412017167381973|0.23247496423462088
Assaults|550|Thurgood Marshall School|13|3188.0|0.1019447929736512|0.17774989544123798
Assaults|552|Kensington High School for Creative and Performing Arts|28|2020.0|0.3465346534653465|0.6559405940594059
Assaults|553|Philip H. Sheridan School|0|2190.0|0.0|0.045662100456621
Assaults|555|Kensington Health Sciences Academy|13|1868.0|0.173982869379015|0.4193433261955746
Assaults|556|Spring Garden School|4|1112.0|0.08992805755395683|0.16486810551558753
Assaults|559|John H. Webster School|20|3360.0|0.1488095238095238|0.3125
Assaults|561|Building 21|22|1044.0|0.5268199233716475|0.8261494252873564
Assaults|562|The U School|13|708.0|0.4590395480225989|0.8474576271186441
Assaults|566|The LINC|13|714.0|0.45518207282913165|0.9453781512605042
Assaults|568|Honorable Luis Munoz-Marin School|32|2564.0|0.31201248049922|0.484269370774831
Assaults|570|Kensington High School|7|628.0|0.2786624203821656|0.4378980891719745
Assaults|601|Central High School|4|9260.0|0.01079913606911447|0.09539236861051116
Assaults|603|Roxborough High School|47|2496.0|0.4707532051282051|1.0984241452991452
Assaults|604|Walter B. Saul High School|5|2200.0|0.056818181818181816|0.125
Assaults|605|Philadelphia High School for Girls|7|4052.0|0.04318854886475815|0.1336788417242514
Assaults|606|Martin Luther King High School|73|3552.0|0.513795045045045|1.0721659159159158
Assaults|609|A. Philip Randolph Career and Technical High School|29|2072.0|0.3499034749034749|0.7641570141570142
Assaults|620|Anna B. Day School|6|2052.0|0.07309941520467836|0.22335932423651722
Assaults|621|Franklin S. Edmonds School|18|1548.0|0.29069767441860467|0.39970930232558144
Assaults|622|Eleanor C. Emlen School|3|1254.0|0.05980861244019139|0.194377990430622
Assaults|623|Fitler Academics Plus School|1|750.0|0.03333333333333333|0.13333333333333333
Assaults|625|Charles W. Henry School|7|1437.0|0.12178148921363953|0.2740083507306889
Assaults|626|Henry H. Houston School|19|1548.0|0.30684754521963825|0.5598621877691645
Assaults|627|Jenks Academy for Arts and Sciences|4|1912.0|0.05230125523012552|0.10460251046025104
Assaults|630|James Logan School|1|978.0|0.02556237218813906|0.07029652351738241
Assaults|631|John F. McCloskey School|9|2084.0|0.10796545105566219|0.19193857965451055
Assaults|632|Thomas Mifflin School|3|900.0|0.08333333333333333|0.2361111111111111
Assaults|634|Joseph Pennell School|13|1628.0|0.19963144963144963|0.342956592956593
Assaults|635|Samuel Pennypacker School|9|1185.0|0.189873417721519|0.36919831223628696
Assaults|636|Theodore Roosevelt School|84|2324.0|0.9036144578313253|1.606425702811245
Assaults|638|Shawmont School|6|2004.0|0.0748502994011976|0.19544244843646041
Assaults|639|Edward T. Steel School|31|2368.0|0.32728040540540543|0.5243524774774775
Assaults|641|Cook-Wissahickon School|2|1380.0|0.036231884057971016|0.05434782608695653
Assaults|644|Anna L. Lingelbach School|5|1836.0|0.06808278867102396|0.1679375453885258
Assaults|645|James Dobson School|6|867.0|0.17301038062283736|0.2883506343713956
Assaults|646|Hill-Freedman World Academy|12|2632.0|0.11398176291793313|0.39260385005065856
Assaults|647|John B. Kelly School|9|1998.0|0.11261261261261261|0.24712212212212212
Assaults|648|Academy for the Middle Years at Northwest|6|1252.0|0.11980830670926518|0.3261448349307774
Assaults|654|Lankenau High School|5|1408.0|0.08877840909090909|0.21898674242424243
Assaults|701|Frankford High School|90|4352.0|0.5170036764705882|1.0608149509803921
Assaults|710|Jay Cooke School|44|1888.0|0.5826271186440678|1.0063559322033897
Assaults|711|Warren G. Harding School|137|2836.0|1.2076868829337095|2.142101551480959
Assaults|712|Samuel Fels High School|127|3952.0|0.8033906882591093|1.4465249662618085
Assaults|713|General Louis Wagner School|38|2084.0|0.45585412667946257|0.7077735124760076
Assaults|715|Juniata Park Academy|17|4756.0|0.08936080740117747|0.15243902439024393
Assaults|720|Clara Barton School|1|2271.0|0.011008366358432409|0.11008366358432409
Assaults|722|Laura H. Carnell School|24|3892.0|0.15416238437821173|0.32331277834874955
Assaults|726|Ellwood School|5|1260.0|0.0992063492063492|0.291005291005291
Assaults|727|Thomas K. Finletter School|20|2976.0|0.16801075268817203|0.28001792114695345
Assaults|728|Benjamin Franklin School|54|3936.0|0.3429878048780488|0.5441226287262872
Assaults|729|Allen M. Stearne School|12|2252.0|0.13321492007104796|0.2997335701598579
Assaults|730|Francis Hopkinson School|16|2760.0|0.14492753623188406|0.18115942028985507
Assaults|731|Feltonville Intermediate School|9|3088.0|0.07286269430051813|0.12953367875647667
Assaults|732|Julia W. Howe School|3|976.0|0.07684426229508197|0.2561475409836066
Assaults|733|Henry W. Lawton School|1|2274.0|0.010993843447669306|0.054969217238346524
Assaults|735|James R. Lowell School|4|2298.0|0.04351610095735422|0.07615317667536989
Assaults|736|John Marshall School|9|1700.0|0.1323529411764706|0.2254901960784314
Assaults|737|Grover Washington, Jr. School|43|2164.0|0.4967652495378928|0.7971349353049908
Assaults|738|Alexander K. McClure School|0|1890.0|0.0|0.18518518518518517
Assaults|739|Andrew J. Morrison School|25|2892.0|0.2161134163208852|0.34578146611341637
Assaults|740|Olney School|14|3344.0|0.10466507177033493|0.19936204146730463
Assaults|743|James J. Sullivan School|16|3056.0|0.13089005235602094|0.2045157068062827
Assaults|744|Bayard Taylor School|4|1680.0|0.05952380952380952|0.17113095238095238
Assaults|746|William H. Ziegler School|10|2172.0|0.1151012891344383|0.2532228360957643
Assaults|747|Bridesburg School|4|2382.0|0.041981528127623846|0.0813392107472712
Assaults|749|Prince Hall School|7|1722.0|0.1016260162601626|0.18147502903600465
Assaults|750|Feltonville School of Arts and Sciences|36|2220.0|0.40540540540540543|0.6906906906906907
Assaults|751|Mary M. Bethune School|12|2884.0|0.10402219140083217|0.19359685621821543
Assaults|753|William Rowen School|5|1485.0|0.08417508417508418|0.18097643097643099
Assaults|773|Roberto Clemente School|73|1964.0|0.9292260692464358|1.3789884589273589
Assaults|801|Abraham Lincoln High School|111|6108.0|0.4543222003929273|0.8063195808775377
Assaults|802|Northeast High School|95|13544.0|0.17535440047253395|0.3242518212246505
Assaults|803|George Washington High School|97|5256.0|0.4613774733637747|1.079718417047184
Assaults|804|Arts Academy at Benjamin Rush|7|2424.0|0.0721947194719472|0.26127612761276126
Assaults|809|Swenson Arts and Technology High School|19|2672.0|0.1777694610778443|0.33994510978043907
Assaults|812|Woodrow Wilson School|66|5196.0|0.31755196304849886|0.5645368231973313
Assaults|814|Austin Meehan School|52|2312.0|0.5622837370242214|0.8290080738177623
Assaults|816|Baldi School|14|4137.0|0.08460236886632826|0.1435218757553783
Assaults|820|Ethan Allen School |21|3780.0|0.1388888888888889|0.2160493827160494
Assaults|821|Joseph H. Brown School|0|1743.0|0.0|0.08605851979345956
Assaults|823|Kennedy C. Crossan School|0|1125.0|0.0|0.022222222222222223
Assaults|824|Hamilton Disston School|17|3520.0|0.12073863636363637|0.23910984848484845
Assaults|825|Edwin Forrest School|3|4744.0|0.015809443507588533|0.0439151208544126
Assaults|826|Fox Chase School|0|1455.0|0.0|0.01718213058419244
Assaults|827|Thomas Holme School|3|2280.0|0.03289473684210526|0.1388888888888889
Assaults|830|Mayfair School|12|5684.0|0.05277973258268825|0.2682969739619986
Assaults|831|J. Hampton Moore School|3|3504.0|0.021404109589041095|0.05707762557077625
Assaults|834|Solomon Solis-Cohen School|3|4884.0|0.015356265356265357|0.0836063336063336
Assaults|835|Gilbert Spruance School|18|6016.0|0.07480053191489362|0.1592974290780142
Assaults|836|Rhawnhurst School|0|1821.0|0.0|0.02402526084568918
Assaults|837|Watson Comly School|3|1964.0|0.03818737270875764|0.22063815342837748
Assaults|838|Louis H. Farrell School|1|3264.0|0.007659313725490196|0.06127450980392157
Assaults|839|A.L. Fitzpatrick School|9|3320.0|0.0677710843373494|0.21084337349397592
Assaults|840|Anne Frank School|0|3852.0|0.0|0.02109293873312565
Assaults|841|Robert B. Pollock School|11|2652.0|0.10369532428355958|0.16654097536450477
Assaults|842|Stephen Decatur School|3|3087.0|0.024295432458697766|0.04859086491739553
Assaults|843|Joseph Greenberg School|1|2259.0|0.011066843736166445|0.03873395307658256
Assaults|844|William H. Loesche School|2|2307.0|0.021673168617251843|0.10294755093194627
Assaults|856|The Workshop School|1|690.0|0.036231884057971016|0.10869565217391305
Assaults|877|John Hancock Demonstration School|3|739.0|0.10148849797023005|0.33829499323410017
Bullying|101|John Bartram High School|2|1803.0|0.027731558513588463|1.528702163061564
Bullying|102|West Philadelphia High School|3|1932.0|0.03881987577639751|1.125776397515528
Bullying|103|High School of the Future|0|1428.0|0.0|1.4136904761904763
Bullying|105|Paul Robeson High School for Human Services|0|891.0|0.0|0.14029180695847365
Bullying|110|William L. Sayre High School|0|1476.0|0.0|1.4524051490514904
Bullying|113|William T. Tilden School|0|1089.0|0.0|1.7791551882460972
Bullying|119|Motivation High School|0|1161.0|0.0|0.45757967269595173
Bullying|120|John Barry School|0|2082.0|0.0|0.7504803073967339
Bullying|123|William C. Bryant School|2|1612.0|0.031017369727047148|0.7030603804797354
Bullying|125|Joseph W. Catharine School|1|2268.0|0.011022927689594356|0.09185773074661963
Bullying|126|Benjamin B. Comegys School|1|1548.0|0.01614987080103359|0.5612080103359173
Bullying|128|Sadie Alexander School|0|1707.0|0.0|0.0
Bullying|129|Andrew Hamilton School|0|1761.0|0.0|0.5110732538330494
Bullying|130|Avery D. Harrington School|0|1479.0|0.0|0.5620351588911427
Bullying|134|Henry C. Lea School|0|1578.0|0.0|0.5584600760456274
Bullying|135|William C. Longstreth School|0|1494.0|0.0|0.3137550200803213
Bullying|136|Morton McMichael School|1|1200.0|0.020833333333333332|0.3541666666666667
Bullying|137|S. Weir Mitchell School|0|1683.0|0.0|1.036096256684492
Bullying|138|Thomas G. Morton School|1|1899.0|0.013164823591363875|0.2665876777251185
Bullying|139|Samuel Powel School|0|852.0|0.0|0.029342723004694836
Bullying|140|John M. Patterson School|0|1929.0|0.0|0.09072058061171592
Bullying|141|James Rhoads School|1|1689.0|0.014801657785671996|0.6660746003552398
Bullying|142|Martha Washington School|0|1215.0|0.0|0.4012345679012346
Bullying|144|Penrose School|1|1770.0|0.014124293785310734|0.4555084745762712
Bullying|146|Add B. Anderson School|1|1880.0|0.013297872340425532|0.4166666666666667
Bullying|147|Alain Locke School|1|1341.0|0.018642803877703208|0.5686055182699479
Bullying|149|Rudolph Blankenburg School|1|1464.0|0.01707650273224044|0.8410177595628416
Bullying|158|Middle Years Alternative School|0|765.0|0.0|0.5228758169934641
Bullying|200|South Philadelphia High School|0|1833.0|0.0|0.8899345335515548
Bullying|201|Benjamin Franklin High School|0|1641.0|0.0|1.8395795246800732
Bullying|202|High School for Creative and Performing Arts School|0|2079.0|0.0|0.2074314574314574
Bullying|214|Julia R. Masterman School|2|4764.0|0.010495382031905962|0.22739994402462918
Bullying|216|Furness High School|1|2076.0|0.012042389210019268|0.460621387283237
Bullying|219|D. Newlin Fell School|0|1728.0|0.0|0.19169560185185186
Bullying|221|Bache-Martin School|0|1437.0|0.0|0.48277661795407095
Bullying|224|F. Amedee Bregy School|0|1041.0|0.0|0.516330451488953
Bullying|226|George W. Childs School|2|2216.0|0.02256317689530686|0.34220818291215405
Bullying|229|Franklin Learning Center|0|2613.0|0.0|0.2463643321852277
Bullying|232|Stephen Girard School|1|1815.0|0.013774104683195593|0.26859504132231404
Bullying|234|General George A. McCall School|0|2148.0|0.0|0.023277467411545624
Bullying|237|Delaplaine McDaniel School|1|1809.0|0.013819789939192924|0.6115257048092869
Bullying|238|William M. Meredith School|0|1842.0|0.0|0.04071661237785017
Bullying|239|Robert Morris School|0|885.0|0.0|0.9039548022598871
Bullying|241|Girard Academic Music Program|0|1716.0|0.0|0.34965034965034963
Bullying|245|Edwin M. Stanton School|1|783.0|0.031928480204342274|0.6305874840357598
Bullying|247|Albert M. Greenfield School|0|1866.0|0.0|0.08038585209003216
Bullying|248|Chester A. Arthur School|0|753.0|0.0|0.5312084993359893
Bullying|249|Laura W. Waring School|0|963.0|0.0|0.18821391484942887
Bullying|251|Andrew Jackson School|0|1698.0|0.0|0.10674322732626619
Bullying|252|Abram S. Jenks School|0|924.0|0.0|0.0
Bullying|254|Francis S. Key School|0|1401.0|0.0|0.07137758743754462
Bullying|258|Eliza B. Kirkbride School|1|2216.0|0.01128158844765343|0.06392900120336943
Bullying|259|George W. Nebinger School|0|1095.0|0.0|0.23401826484018262
Bullying|262|Academy at Palumbo|0|2709.0|0.0|0.1522702104097453
Bullying|263|George W. Sharswood School|0|1719.0|0.0|0.21087841768470042
Bullying|264|Southwark School|10|2964.0|0.08434547908232119|0.5904183535762483
Bullying|265|Science Leadership Academy|0|1476.0|0.0|0.2625338753387534
Bullying|267|Constitution High School|0|1116.0|0.0|0.3584229390681004
Bullying|268|The Science Leadership Academy at Beeber|0|952.0|0.0|0.0350140056022409
Bullying|269|John H. Taggart School|0|1347.0|0.0|0.09279881217520415
Bullying|272|Vare-Washington School|0|1089.0|0.0|0.5165289256198348
Bullying|402|Overbrook High School|0|1719.0|0.0|1.7488365328679465
Bullying|403|High School of Engineering and Science|0|2703.0|0.0|0.24972253052164264
Bullying|406|Murrell Dobbins Career and Technical High School|8|1830.0|0.1092896174863388|0.9050546448087432
Bullying|414|Strawberry Mansion High School|0|936.0|0.0|1.542467948717949
Bullying|422|James G. Blaine School|0|1392.0|0.0|0.525323275862069
Bullying|424|Lewis C. Cassidy Academics Plus School|0|1431.0|0.0|0.3712438853948288
Bullying|427|William Dick School|0|1662.0|0.0|0.1767448856799037
Bullying|428|Samuel Gompers School|0|1044.0|0.0|0.35320881226053635
Bullying|430|Edward Heston School|1|1587.0|0.01575299306868305|0.779773156899811
Bullying|432|Robert E. Lamberton School|0|1584.0|0.0|0.5879103535353536
Bullying|435|E. Washington Rhodes School|1|2320.0|0.010775862068965518|0.7112068965517242
Bullying|437|Overbrook School|0|714.0|0.0|0.13130252100840337
Bullying|438|Thomas M. Peirce School|0|1425.0|0.0|0.08333333333333333
Bullying|444|Dr. Ethel Allen School|2|1560.0|0.03205128205128205|0.7411858974358975
Bullying|446|Tanner G. Duckrey School|0|1905.0|0.0|0.45931758530183725
Bullying|447|Richard R. Wright School|0|1065.0|0.0|0.6161971830985915
Bullying|448|Overbrook Educational Center|0|804.0|0.0|0.13215174129353233
Bullying|453|Edward Gideon School|0|858.0|0.0|0.34236596736596736
Bullying|456|William D. Kelley School|0|1197.0|0.0|0.3080618212197159
Bullying|457|General George G. Meade School|0|1152.0|0.0|0.341796875
Bullying|502|Thomas A. Edison High School|0|3159.0|0.0|1.4482431149097816
Bullying|505|Philadelphia Military Academy|0|741.0|0.0|0.6494601889338731
Bullying|506|Jules E. Mastbaum Area Vocational Technical High School|1|2265.0|0.011037527593818985|0.4470198675496688
Bullying|507|Parkway Northwest High School|0|738.0|0.0|0.7791327913279132
Bullying|508|Parkway Center City High School|0|1674.0|0.0|0.16801075268817203
Bullying|509|Parkway West High School|0|774.0|0.0|0.25032299741602065
Bullying|515|William W. Bodine High School|0|1539.0|0.0|0.21929824561403508
Bullying|516|Penn Treaty High School|0|1686.0|0.0|3.3140569395017785
Bullying|517|Julia de Burgos School|0|2595.0|0.0|0.3227360308285164
Bullying|520|Alexander Adaire School|0|1029.0|0.0|0.2793974732750243
Bullying|521|Henry A. Brown School|0|1572.0|0.0|0.22264631043257
Bullying|523|Russell H. Conwell School|3|1652.0|0.04539951573849879|0.5700161420500404
Bullying|525|Paul L. Dunbar School|1|1208.0|0.020695364238410598|0.5242825607064018
Bullying|526|Lewis Elkin School|1|2598.0|0.00962278675904542|0.24056966897613546
Bullying|530|Horatio B. Hackett School|0|1086.0|0.0|0.09783609576427256
Bullying|532|John F. Hartranft School|1|1560.0|0.016025641025641024|0.4326923076923077
Bullying|533|William H. Hunter School|1|2108.0|0.011859582542694497|0.20161290322580644
Bullying|534|James R. Ludlow School|0|936.0|0.0|0.5542200854700855
Bullying|535|William McKinley School|0|1380.0|0.0|0.3306159420289855
Bullying|537|John Moffet School|0|1035.0|0.0|0.20531400966183574
Bullying|539|Potter-Thomas School|0|1716.0|0.0|0.2148892773892774
Bullying|540|Richmond School|0|2019.0|0.0|0.16097077761267956
Bullying|541|Isaac A. Sheppard School|0|561.0|0.0|0.07798573975044563
Bullying|542|John Welsh School|4|1212.0|0.08250825082508251|0.8508663366336634
Bullying|543|Alternative Middle Years at James Martin |0|1257.0|0.0|0.34307875894988066
Bullying|544|Frances E. Willard School|0|2214.0|0.0|0.17502258355916891
Bullying|547|William Cramp School|0|1545.0|0.0|0.39239482200647247
Bullying|548|General Philip Kearny School|1|1604.0|0.015586034912718205|0.1142975893599335
Bullying|549|Cayuga School|0|1398.0|0.0|0.23247496423462088
Bullying|550|Thurgood Marshall School|0|2391.0|0.0|0.17774989544123798
Bullying|552|Kensington High School for Creative and Performing Arts|0|1515.0|0.0|0.6559405940594059
Bullying|553|Philip H. Sheridan School|0|2190.0|0.0|0.045662100456621
Bullying|555|Kensington Health Sciences Academy|0|1401.0|0.0|0.4193433261955746
Bullying|556|Spring Garden School|0|834.0|0.0|0.16486810551558753
Bullying|559|John H. Webster School|0|2520.0|0.0|0.3125
Bullying|561|Building 21|0|696.0|0.0|0.8261494252873564
Bullying|562|The U School|0|472.0|0.0|0.8474576271186441
Bullying|566|The LINC|1|714.0|0.0350140056022409|0.9453781512605042
Bullying|568|Honorable Luis Munoz-Marin School|2|2564.0|0.01950078003120125|0.484269370774831
Bullying|601|Central High School|0|6945.0|0.0|0.09539236861051116
Bullying|603|Roxborough High School|1|2496.0|0.010016025641025642|1.0984241452991452
Bullying|604|Walter B. Saul High School|0|1650.0|0.0|0.125
Bullying|605|Philadelphia High School for Girls|0|3039.0|0.0|0.1336788417242514
Bullying|606|Martin Luther King High School|2|3552.0|0.014076576576576577|1.0721659159159158
Bullying|609|A. Philip Randolph Career and Technical High School|0|1554.0|0.0|0.7641570141570142
Bullying|620|Anna B. Day School|0|1539.0|0.0|0.22335932423651722
Bullying|621|Franklin S. Edmonds School|0|1548.0|0.0|0.39970930232558144
Bullying|622|Eleanor C. Emlen School|0|1254.0|0.0|0.194377990430622
Bullying|623|Fitler Academics Plus School|0|750.0|0.0|0.13333333333333333
Bullying|625|Charles W. Henry School|1|1916.0|0.013048016701461378|0.2740083507306889
Bullying|626|Henry H. Houston School|1|1161.0|0.02153316106804479|0.5598621877691645
Bullying|627|Jenks Academy for Arts and Sciences|0|1434.0|0.0|0.10460251046025104
Bullying|630|James Logan School|1|978.0|0.02556237218813906|0.07029652351738241
