,School_Code,School Name_x,Cohort,Subgroup,Students,Grads,Rate,Governance,Unnamed: 8,Unnamed: 9,Unnamed: 10,Test Name,Subject,School Name_y,Learning Network,Grade,Category,"Number
Tested",Below Basic Count #,Below Basic Percent %,Basic Count #,Basic Percent %,Proficient Count #,Proficient Basic Percent %,Advanced Count #,Advanced Percent %,Prof and Adv Count #,Prof and Adv. Percent %,Average Score,Average Score2
874,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,IEP,72,48,67%,6,8%,18,25%,0,0%,18,25%,0.395833333,1.583333358
875,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,IEP,62,45,73%,6,10%,11,18%,0,0%,11,18%,0.362903226,1.451612905
876,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,11,IEP,10,3,30%,0,0%,7,70%,0,0%,7,70%,0.6,2.399999976
877,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,7,IEP,29,21,72%,2,7%,6,21%,0,0%,6,21%,0.370689655,1.482758612
878,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,7,Not IEP,77,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
879,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,Not IEP,235,106,45%,71,30%,52,22%,6,3%,58,25%,0.455319149,1.821276605
880,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,6,Not IEP,57,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
881,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,Not IEP,235,106,45%,71,30%,52,22%,6,3%,58,25%,0.455319149,1.821276605
882,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,8,Not IEP,101,58,57%,30,30%,13,13%,0,0%,13,13%,0.388613861,1.554455474
883,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,IEP,31,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
884,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,IEP,38,21,55%,10,26%,7,18%,0,0%,7,18%,0.407894737,1.631578937
885,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
886,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,4,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
887,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,8,IEP,30,19,63%,7,23%,4,13%,0,0%,4,13%,0.375,1.500000015
888,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,Not IEP,105,28,27%,32,30%,38,36%,7,7%,45,43%,0.557142857,2.228571504
889,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,8,Not IEP,105,28,27%,32,30%,38,36%,7,7%,45,43%,0.557142857,2.228571504
890,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,IEP,27,10,37%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,Not IEP,105,28,27%,32,30%,38,36%,7,7%,45,43%,0.557142857,2.228571504
891,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,Keystone,Algebra 1,Hill-Freedman World Academy,AUTONOMY NETWORK,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
892,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,Keystone,Algebra 1,Hill-Freedman World Academy,AUTONOMY NETWORK,11,Not IEP,80,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
893,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,Keystone,Biology,Hill-Freedman World Academy,AUTONOMY NETWORK,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
894,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,Keystone,Biology,Hill-Freedman World Academy,AUTONOMY NETWORK,11,Not IEP,80,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
895,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,Keystone,Literature,Hill-Freedman World Academy,AUTONOMY NETWORK,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
896,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,Keystone,Literature,Hill-Freedman World Academy,AUTONOMY NETWORK,11,Not IEP,81,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
897,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,11,IEP,10,2,20%,0,0%,2,20%,6,60%,8,80%,0.8,3.200000107
898,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,7,IEP,29,10,34%,13,45%,1,3%,5,17%,6,21%,0.50862069,2.034482781
899,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,IEP,63,27,43%,24,38%,3,5%,9,14%,12,19%,0.476190476,1.904761951
900,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,4,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
901,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,6,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
902,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,8,IEP,30,14,47%,11,37%,2,7%,3,10%,5,17%,0.45,1.800000034
903,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,IEP,73,29,40%,24,33%,5,7%,15,21%,20,27%,0.520547945,2.082191803
904,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,7,Not IEP,78,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
905,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,Not IEP,238,2,1%,58,24%,129,54%,49,21%,178,75%,0.736344538,2.945378156
906,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,Not IEP,238,2,1%,58,24%,129,54%,49,21%,178,75%,0.736344538,2.945378156
907,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,8,Not IEP,103,2,2%,33,32%,54,52%,14,14%,68,66%,0.694174757,2.776699018
908,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,ELA,Hill-Freedman World Academy,AUTONOMY NETWORK,6,Not IEP,57,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
909,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,4,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
910,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,8,IEP,29,21,72%,3,10%,5,17%,0,0%,5,17%,0.362068966,1.448275849
911,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,6,IEP,3,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
912,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,IEP,72,48,67%,6,8%,18,25%,0,0%,18,25%,0.395833333,1.583333358
913,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,IEP,62,45,73%,6,10%,11,18%,0,0%,11,18%,0.362903226,1.451612905
914,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,11,IEP,10,3,30%,0,0%,7,70%,0,0%,7,70%,0.6,2.399999976
915,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,7,IEP,29,21,72%,2,7%,6,21%,0,0%,6,21%,0.370689655,1.482758612
916,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,7,Not IEP,77,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
917,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,Not IEP,235,106,45%,71,30%,52,22%,6,3%,58,25%,0.455319149,1.821276605
918,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,6,Not IEP,57,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
919,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,Not IEP,235,106,45%,71,30%,52,22%,6,3%,58,25%,0.455319149,1.821276605
920,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Math,Hill-Freedman World Academy,AUTONOMY NETWORK,8,Not IEP,101,58,57%,30,30%,13,13%,0,0%,13,13%,0.388613861,1.554455474
921,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,IEP,31,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
922,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,IEP,38,21,55%,10,26%,7,18%,0,0%,7,18%,0.407894737,1.631578937
923,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
924,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,4,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
925,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,8,IEP,30,19,63%,7,23%,4,13%,0,0%,4,13%,0.375,1.500000015
926,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,All Grades,Not IEP,105,28,27%,32,30%,38,36%,7,7%,45,43%,0.557142857,2.228571504
927,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,8,Not IEP,105,28,27%,32,30%,38,36%,7,7%,45,43%,0.557142857,2.228571504
928,646,HILL-FREEDMAN WORLD ACADEMY,2013-2014,Not IEP,31,27,87%,District,,,,PSSA,Science,Hill-Freedman World Academy,AUTONOMY NETWORK,Grades 3-8,Not IEP,105,28,27%,32,30%,38,36%,7,7%,45,43%,0.557142857,2.228571504
929,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Algebra 1,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
930,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Algebra 1,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
931,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Biology,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
932,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Biology,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
933,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Literature,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
934,654,LANKENAU HIGH SCHOOL,2013-2014,IEP,8,s,s,District,,,,Keystone,Literature,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
935,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Algebra 1,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
936,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Algebra 1,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
937,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Biology,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
938,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Biology,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
939,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Literature,Lankenau High School,AUTONOMY NETWORK,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
940,654,LANKENAU HIGH SCHOOL,2013-2014,Not IEP,49,s,s,District,,,,Keystone,Literature,Lankenau High School,AUTONOMY NETWORK,11,Not IEP,63,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
941,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Algebra 1,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,44,35,80%,7,16%,2,5%,0,0%,2,5%,0.3125,1.250000015
942,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Algebra 1,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,158,64,41%,76,48%,16,10%,2,1%,18,11%,0.430379747,1.721519034
943,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Biology,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,40,38,95%,2,5%,0,0%,0,0%,0,0%,0.2625,1.04999999
944,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Biology,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,145,116,80%,18,12%,10,7%,1,1%,11,8%,0.320689655,1.282758631
945,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,39,31,79%,6,15%,2,5%,0,0%,2,5%,0.314102564,1.256410282
946,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,Keystone,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,141,65,46%,50,35%,26,18%,0,0%,26,18%,0.430851064,1.723404259
947,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,ELA,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,15,5,33%,3,20%,5,33%,2,13%,7,47%,0.566666667,2.26666674
948,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,ELA,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,5,33%,3,20%,5,33%,2,13%,7,47%,0.566666667,2.26666674
949,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
950,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
951,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,16,11,69%,3,19%,2,13%,0,0%,2,13%,0.359375,1.4375
952,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
953,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,3,20%,8,53%,3,20%,1,7%,4,27%,0.533333333,2.133333415
954,701,FRANKFORD HIGH SCHOOL,2013-2014,IEP,103,59,57%,District,,,,PSSA,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,15,3,20%,8,53%,3,20%,1,7%,4,27%,0.533333333,2.133333415
955,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Algebra 1,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,44,35,80%,7,16%,2,5%,0,0%,2,5%,0.3125,1.250000015
956,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Algebra 1,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,158,64,41%,76,48%,16,10%,2,1%,18,11%,0.430379747,1.721519034
957,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Biology,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,40,38,95%,2,5%,0,0%,0,0%,0,0%,0.2625,1.04999999
958,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Biology,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,145,116,80%,18,12%,10,7%,1,1%,11,8%,0.320689655,1.282758631
959,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,39,31,79%,6,15%,2,5%,0,0%,2,5%,0.314102564,1.256410282
960,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,Keystone,Literature,Frankford High School,NEIGHBORHOOD NETWORK 9,11,Not IEP,141,65,46%,50,35%,26,18%,0,0%,26,18%,0.430851064,1.723404259
961,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,ELA,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,15,5,33%,3,20%,5,33%,2,13%,7,47%,0.566666667,2.26666674
962,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,ELA,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,5,33%,3,20%,5,33%,2,13%,7,47%,0.566666667,2.26666674
963,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
964,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
965,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,16,11,69%,3,19%,2,13%,0,0%,2,13%,0.359375,1.4375
966,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Math,Frankford High School,NEIGHBORHOOD NETWORK 9,Grades 3-8,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
967,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,11,IEP,15,3,20%,8,53%,3,20%,1,7%,4,27%,0.533333333,2.133333415
968,701,FRANKFORD HIGH SCHOOL,2013-2014,Not IEP,259,151,58%,District,,,,PSSA,Science,Frankford High School,NEIGHBORHOOD NETWORK 9,All Grades,IEP,15,3,20%,8,53%,3,20%,1,7%,4,27%,0.533333333,2.133333415
969,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Algebra 1,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,27,23,85%,4,15%,0,0%,0,0%,0,0%,0.287037037,1.148148179
970,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Algebra 1,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,Not IEP,121,58,48%,52,43%,10,8%,1,1%,11,9%,0.404958678,1.619834688
971,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Biology,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,24,23,96%,1,4%,0,0%,0,0%,0,0%,0.260416667,1.041666649
972,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Biology,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,Not IEP,113,83,73%,22,19%,7,6%,1,1%,8,7%,0.336283186,1.345132764
973,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,27,22,81%,5,19%,0,0%,0,0%,0,0%,0.296296296,1.185185164
974,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,Keystone,Literature,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,Not IEP,115,37,32%,44,38%,33,29%,1,1%,34,30%,0.495652174,1.982608665
975,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,ELA,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
976,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,ELA,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
977,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
978,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Math,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
979,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
980,712,SAMUEL FELS HIGH SCHOOL,2013-2014,IEP,73,44,60%,District,,,,PSSA,Science,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
981,712,SAMUEL FELS HIGH SCHOOL,2013-2014,Not IEP,204,150,74%,District,,,,Keystone,Algebra 1,Samuel Fels High School,NEIGHBORHOOD NETWORK 7,11,IEP,27,23,85%,4,15%,0,0%,0,0%,0,0%,0.287037037,1.148148179
